geometry,OBJECTID,Shape,NAME,MAPCODE12,Map code subtype,Bioregion,Biome,Changed in version,Change reference,Conservation target,Biome code,Group code,Group name,Bioregional code,Legend,Veg Type SQKM 2012,Document Link,Subtype name,Book Sort,Polygon SQKM,SHAPE_LENG
Geocortex.Gis.Geometries.Polygon,855,,Peninsula Granite Fynbos,FFg3, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFg,Granite Fynbos,F02,FFg 3  Peninsula Granite Fynbos,92.2711,Descriptions\FFg_3_2006.docx, ,01 08 003,0.0739,1315.5311263976
Geocortex.Gis.Geometries.Polygon,856,,Peninsula Sandstone Fynbos,FFs9, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFs,Sandstone Fynbos,F02,FFs 9  Peninsula Sandstone Fynbos,219.3397,Descriptions\FFs_9_2006.docx, ,01 01 009,0.0449,943.84063122411
Geocortex.Gis.Geometries.Polygon,857,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.2915,2682.25712136202
Geocortex.Gis.Geometries.Polygon,858,,Swellendam Silcrete Fynbos,FFc1, ,Southern Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFc,Silcrete Fynbos,F03,FFc 1  Swellendam Silcrete Fynbos,868.498,Descriptions\FFc_1_2006.docx, ,01 09 001,0.1875,1683.37465755662
Geocortex.Gis.Geometries.Polygon,859,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM12,City of Cape Town (2011),20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.0417,1071.09153123036
Geocortex.Gis.Geometries.Polygon,860,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0959,1213.90121326773
Geocortex.Gis.Geometries.Polygon,861,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0658,962.15275002118
Geocortex.Gis.Geometries.Polygon,862,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0571,892.32067989408
Geocortex.Gis.Geometries.Polygon,863,,Cape Winelands Shale Fynbos,FFh5, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFh,Shale Fynbos,F02,FFh 5  Cape Winelands Shale Fynbos,84.2618,Descriptions\FFh_5_2006.docx, ,01 04 005,8.9949,29440.7402986744
Geocortex.Gis.Geometries.Polygon,864,,Canca Limestone Fynbos,FFl3, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 3  Canca Limestone Fynbos,1122.9582,Descriptions\FFl_3_2006.docx, ,01 11 003,50.7436,64478.9173113111
Geocortex.Gis.Geometries.Polygon,865,,Mossel Bay Shale Renosterveld,FRs14, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 14  Mossel Bay Shale Renosterveld,796.4453,Descriptions\FRs14_2006.docx, ,01 12 014,1.4444,7017.74622835034
Geocortex.Gis.Geometries.Polygon,866,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.27,2400.38533306775
Geocortex.Gis.Geometries.Polygon,867,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0633,956.87881965034
Geocortex.Gis.Geometries.Polygon,868,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,2.2003,23802.7390741465
Geocortex.Gis.Geometries.Polygon,869,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.0723,1150.42228287155
Geocortex.Gis.Geometries.Polygon,870,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.3783,2368.63538975375
Geocortex.Gis.Geometries.Polygon,871,,Canca Limestone Fynbos,FFl3, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 3  Canca Limestone Fynbos,1122.9582,Descriptions\FFl_3_2006.docx, ,01 11 003,0.7126,4099.08403757894
Geocortex.Gis.Geometries.Polygon,872,,Elgin Shale Fynbos,FFh6, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFh,Shale Fynbos,F02,FFh 6  Elgin Shale Fynbos,279.4844,Descriptions\FFh_6_2006.docx, ,01 04 006,141.0929,77712.5617719779
Geocortex.Gis.Geometries.Polygon,873,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0581,880.97951207023
Geocortex.Gis.Geometries.Polygon,874,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.065,954.00613932094
Geocortex.Gis.Geometries.Polygon,875,,Peninsula Sandstone Fynbos,FFs9, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFs,Sandstone Fynbos,F02,FFs 9  Peninsula Sandstone Fynbos,219.3397,Descriptions\FFs_9_2006.docx, ,01 01 009,0.3609,2791.59418850542
Geocortex.Gis.Geometries.Polygon,876,,Mossel Bay Shale Renosterveld,FRs14, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 14  Mossel Bay Shale Renosterveld,796.4453,Descriptions\FRs14_2006.docx, ,01 12 014,0.1106,2918.49018326362
Geocortex.Gis.Geometries.Polygon,877,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.2168,1805.39509674562
Geocortex.Gis.Geometries.Polygon,878,,Mossel Bay Shale Renosterveld,FRs14, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 14  Mossel Bay Shale Renosterveld,796.4453,Descriptions\FRs14_2006.docx, ,01 12 014,0.412,4480.11427145709
Geocortex.Gis.Geometries.Polygon,879,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.0709,1139.17960644259
Geocortex.Gis.Geometries.Polygon,880,,Canca Limestone Fynbos,FFl3, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 3  Canca Limestone Fynbos,1122.9582,Descriptions\FFl_3_2006.docx, ,01 11 003,25.8622,36893.890120454
Geocortex.Gis.Geometries.Polygon,881,,North Langeberg Sandstone Fynbos,FFs15, ,Southern Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F03,FFs 15  North Langeberg Sandstone Fynbos,1028.6913,Descriptions\FFs15_2006.docx, ,01 01 015,0.4661,3175.60033669672
Geocortex.Gis.Geometries.Polygon,882,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1976,1695.53625481485
Geocortex.Gis.Geometries.Polygon,883,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1768,2077.57072063801
Geocortex.Gis.Geometries.Polygon,884,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0762,1079.0551144531
Geocortex.Gis.Geometries.Polygon,885,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0953,1151.16687479995
Geocortex.Gis.Geometries.Polygon,886,,Swellendam Silcrete Fynbos,FFc1, ,Southern Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFc,Silcrete Fynbos,F03,FFc 1  Swellendam Silcrete Fynbos,868.498,Descriptions\FFc_1_2006.docx, ,01 09 001,1.7626,11164.2733681224
Geocortex.Gis.Geometries.Polygon,887,,North Langeberg Sandstone Fynbos,FFs15, ,Southern Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F03,FFs 15  North Langeberg Sandstone Fynbos,1028.6913,Descriptions\FFs15_2006.docx, ,01 01 015,0.3854,2907.00002026564
Geocortex.Gis.Geometries.Polygon,888,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0988,1365.46388711017
Geocortex.Gis.Geometries.Polygon,889,,Eastern Ruens Shale Renosterveld,FRs13, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 13  Eastern Ruens Shale Renosterveld,2772.0479,Descriptions\FRs13_2006.docx, ,01 12 013,0.7024,3729.47767314653
Geocortex.Gis.Geometries.Polygon,890,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0512,828.66566149892
Geocortex.Gis.Geometries.Polygon,891,,North Langeberg Sandstone Fynbos,FFs15, ,Southern Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F03,FFs 15  North Langeberg Sandstone Fynbos,1028.6913,Descriptions\FFs15_2006.docx, ,01 01 015,33.6428,89525.5798444295
Geocortex.Gis.Geometries.Polygon,892,,Mossel Bay Shale Renosterveld,FRs14, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 14  Mossel Bay Shale Renosterveld,796.4453,Descriptions\FRs14_2006.docx, ,01 12 014,0.135,1868.75008682531
Geocortex.Gis.Geometries.Polygon,893,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0611,1001.41162108582
Geocortex.Gis.Geometries.Polygon,894,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1464,1911.42204625865
Geocortex.Gis.Geometries.Polygon,895,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1061,1309.29864377045
Geocortex.Gis.Geometries.Polygon,896,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0767,1092.23706375922
Geocortex.Gis.Geometries.Polygon,897,,Swellendam Silcrete Fynbos,FFc1, ,Southern Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFc,Silcrete Fynbos,F03,FFc 1  Swellendam Silcrete Fynbos,868.498,Descriptions\FFc_1_2006.docx, ,01 09 001,1.5069,9614.97060081799
Geocortex.Gis.Geometries.Polygon,898,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0646,957.99857488134
Geocortex.Gis.Geometries.Polygon,899,,Cape Flats Dune Strandveld,FS6, ,West Strandveld Bioregion,Fynbos,VM12,City of Cape Town (2011),24,F,FS,Western Strandveld,F11,FS 6  Cape Flats Dune Strandveld,400.9001,Descriptions\FS_6_2006.docx, ,01 19 006,8.8003,47785.5115481617
Geocortex.Gis.Geometries.Polygon,900,,Groot Brak Dune Strandveld,FS9, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 9  Groot Brak Dune Strandveld,202.8738,Descriptions\FS_9_2006.docx, ,01 19 009,1.9246,23766.1012788262
Geocortex.Gis.Geometries.Polygon,901,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,8.2852,18777.4833975688
Geocortex.Gis.Geometries.Polygon,902,,North Langeberg Sandstone Fynbos,FFs15, ,Southern Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F03,FFs 15  North Langeberg Sandstone Fynbos,1028.6913,Descriptions\FFs15_2006.docx, ,01 01 015,0.6005,3744.07010228943
Geocortex.Gis.Geometries.Polygon,903,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,7.0961,16018.7404028013
Geocortex.Gis.Geometries.Polygon,904,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.6605,8867.75088376341
Geocortex.Gis.Geometries.Polygon,905,,Swellendam Silcrete Fynbos,FFc1, ,Southern Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFc,Silcrete Fynbos,F03,FFc 1  Swellendam Silcrete Fynbos,868.498,Descriptions\FFc_1_2006.docx, ,01 09 001,1.495,9213.97036434586
Geocortex.Gis.Geometries.Polygon,906,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1042,1203.55930223225
Geocortex.Gis.Geometries.Polygon,907,,Swartland Silcrete Renosterveld,FRc1, ,West Coast Renosterveld Bioregion,Fynbos,VM12,City of Cape Town (2011),26,F,FRc,Silcrete Renosterveld,F07,FRc 1  Swartland Silcrete Renosterveld,101.2079,Descriptions\FRc_1_2006.docx, ,01 17 001,0.2572,2889.14912141881
Geocortex.Gis.Geometries.Polygon,908,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0507,858.43331745632
Geocortex.Gis.Geometries.Polygon,909,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0803,1077.93970702553
Geocortex.Gis.Geometries.Polygon,910,,Mossel Bay Shale Renosterveld,FRs14, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 14  Mossel Bay Shale Renosterveld,796.4453,Descriptions\FRs14_2006.docx, ,01 12 014,0.2571,2957.05753134471
Geocortex.Gis.Geometries.Polygon,911,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0746,1020.42925271835
Geocortex.Gis.Geometries.Polygon,912,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.4474,3191.72949185317
Geocortex.Gis.Geometries.Polygon,913,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0666,939.39317025044
Geocortex.Gis.Geometries.Polygon,914,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.4349,2697.85264004589
Geocortex.Gis.Geometries.Polygon,915,,Mossel Bay Shale Renosterveld,FRs14, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 14  Mossel Bay Shale Renosterveld,796.4453,Descriptions\FRs14_2006.docx, ,01 12 014,2.5827,13013.1384935311
Geocortex.Gis.Geometries.Polygon,916,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0632,1003.61061307958
Geocortex.Gis.Geometries.Polygon,917,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.5042,3753.04524189924
Geocortex.Gis.Geometries.Polygon,918,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.3295,3128.94724165544
Geocortex.Gis.Geometries.Polygon,919,,Hangklip Sand Fynbos,FFd6, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFd,Sand Fynbos,F02,FFd 6  Hangklip Sand Fynbos,88.9794,Descriptions\FFd_6_2006.docx, ,01 03 006,23.2835,83502.1277886045
Geocortex.Gis.Geometries.Polygon,920,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0814,1076.41964459695
Geocortex.Gis.Geometries.Polygon,921,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.8228,3611.02105088728
Geocortex.Gis.Geometries.Polygon,922,,Cape Winelands Shale Fynbos,FFh5, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFh,Shale Fynbos,F02,FFh 5  Cape Winelands Shale Fynbos,84.2618,Descriptions\FFh_5_2006.docx, ,01 04 005,0.382,2774.12897855072
Geocortex.Gis.Geometries.Polygon,923,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0925,1214.78181470675
Geocortex.Gis.Geometries.Polygon,924,,Central Ruens Shale Renosterveld,FRs12, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 12  Central Ruens Shale Renosterveld,2012.1061,Descriptions\FRs12_2006.docx, ,01 12 012,0.4787,3203.769229467
Geocortex.Gis.Geometries.Polygon,925,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.0974,1728.2954932595
Geocortex.Gis.Geometries.Polygon,926,,Albertinia Sand Fynbos,FFd9, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 9  Albertinia Sand Fynbos,708.221,Descriptions\FFd_9_2006.docx, ,01 03 009,277.9903,484415.60232922
Geocortex.Gis.Geometries.Polygon,927,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1707,1944.08116846674
Geocortex.Gis.Geometries.Polygon,928,,Mossel Bay Shale Renosterveld,FRs14, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 14  Mossel Bay Shale Renosterveld,796.4453,Descriptions\FRs14_2006.docx, ,01 12 014,0.0621,1238.70907809229
Geocortex.Gis.Geometries.Polygon,929,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.2263,2743.90950293979
Geocortex.Gis.Geometries.Polygon,930,,Mossel Bay Shale Renosterveld,FRs14, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 14  Mossel Bay Shale Renosterveld,796.4453,Descriptions\FRs14_2006.docx, ,01 12 014,0.1004,2389.46057801843
Geocortex.Gis.Geometries.Polygon,931,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1106,1223.51358869661
Geocortex.Gis.Geometries.Polygon,932,,Boland Granite Fynbos,FFg2, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFg,Granite Fynbos,F02,FFg 2  Boland Granite Fynbos,521.6306,Descriptions\FFg_2_2006.docx, ,01 08 002,0.1934,1598.94598191077
Geocortex.Gis.Geometries.Polygon,933,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0628,963.42948826573
Geocortex.Gis.Geometries.Polygon,934,,Southern Afrotemperate Forest,FOz1, ,Zonal & Intrazonal Forests,Forests,VM12,City of Cape Town (2011),22,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 1  Southern Afrotemperate Forest,806.7648,Descriptions\FOz_1_2006.docx, ,09 01 001,0.0021,189.88967712433
Geocortex.Gis.Geometries.Polygon,935,,Southern Afrotemperate Forest,FOz1, ,Zonal & Intrazonal Forests,Forests,VM12,City of Cape Town (2011),22,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 1  Southern Afrotemperate Forest,806.7648,Descriptions\FOz_1_2006.docx, ,09 01 001,0.0349,786.8396044088
Geocortex.Gis.Geometries.Polygon,936,,Southern Afrotemperate Forest,FOz1, ,Zonal & Intrazonal Forests,Forests,VM12,City of Cape Town (2011),22,FO,FOz,Zonal & Intrazonal Forests,FOz,FOz 1  Southern Afrotemperate Forest,806.7648,Descriptions\FOz_1_2006.docx, ,09 01 001,0.0969,1725.25283021467
